#size	rtt
4	1.642500
4	1.622500
4	1.627500
4	1.718500
4	1.503000
4	1.598000
4	1.623500
4	1.622500
4	2.631000
4	2.079500
4	1.637500
4	1.637500
4	1.648500
4	1.573500
4	1.602500
4	1.638500
4	1.653000
4	1.633000
4	2.925500
4	1.623000
4	1.578500
4	1.608000
4	1.583500
4	1.683000
4	1.588000
4	1.613500
4	1.598500
4	1.589000
4	1.668500
4	1.608500
4	1.627000
4	1.682500
4	1.642500
4	1.614000
4	1.592500
4	1.618000
4	1.623500
4	1.583000
4	1.557500
4	1.668500
4	1.604000
4	1.557500
4	1.689000
4	1.563000
4	1.658000
4	1.598500
4	1.603000
4	1.593000
4	1.597500
4	1.598000
4	1.618000
4	1.638500
4	1.603500
4	1.592500
4	1.602500
4	1.618500
4	1.588000
4	1.598000
4	1.618000
4	1.602500
4	1.623000
4	1.603500
4	1.708500
4	1.753500
4	1.608000
4	1.663000
4	1.608500
4	1.617500
4	1.598500
4	1.593000
4	1.588000
4	1.607500
4	1.628500
4	1.608500
4	1.594000
4	1.603500
4	1.653500
4	1.633500
4	1.557500
4	1.598000
4	1.593000
4	1.608000
4	4.799000
4	4.463000
4	1.853500
4	1.663500
4	1.763500
4	1.694000
4	1.572500
4	1.607500
4	1.577500
4	1.588500
4	1.653000
4	1.583000
4	1.618000
4	1.617500
4	1.598500
4	1.612500
4	1.859000
4	1.628000
4	1.638000
4	1.643500
4	1.613000
4	1.663000
4	1.588000
4	1.512500
4	1.578000
4	1.597500
4	1.553000
4	1.578000
4	1.622500
4	1.609000
4	1.603000
4	1.592500
4	1.614000
4	1.633000
4	1.603000
4	1.598000
4	1.552500
4	1.593000
4	1.623000
4	2.164500
4	1.593000
4	1.592500
4	1.663500
4	1.613000
4	1.598500
4	1.588000
4	1.643500
4	1.672500
4	1.658000
4	1.673000
4	1.628500
4	1.618500
4	1.598500
4	1.668500
4	1.604000
4	1.603500
4	1.978500
4	1.587500
4	1.683500
4	1.603500
4	1.558000
4	1.613000
4	1.759000
4	1.648500
4	1.894000
4	1.619000
4	1.593000
4	1.613000
4	1.608500
4	1.608500
4	1.593000
4	1.567500
4	1.598000
4	1.613000
4	1.613500
4	1.588500
4	1.608500
4	1.602500
4	1.588000
4	1.678500
4	1.613000
4	1.648000
4	1.698000
4	1.598000
4	1.592500
4	1.613500
4	1.618000
4	1.608500
4	1.594000
4	1.588500
4	1.663000
4	1.623500
4	1.608500
4	1.658500
4	1.619000
4	1.643000
4	1.603500
4	1.598500
4	1.624000
4	1.608000
4	1.618000
4	1.618500
4	1.583000
4	1.638500
4	1.598000
4	1.628000
4	1.668500
4	1.623500
4	1.638500
4	1.627500
4	1.608000
4	1.753500
4	1.598000
4	1.804000
4	1.653500
4	3.170000
4	1.658000
4	1.617500
4	1.483000
4	1.612500
4	1.603500
4	1.603000
4	1.618000
4	1.593500
4	1.598000
4	1.617500
4	1.594000
4	1.598000
4	1.613500
4	1.614000
